mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lstm_units,param_lr,param_fc_dim,param_epochs,param_dropout,param_batch_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
6.9565918922424315,4.07860326523214,0.016545677185058595,0.005271904564278623,32,0.001,64,100,0.3,32,"{'lstm_units': 32, 'lr': 0.001, 'fc_dim': 64, 'epochs': 100, 'dropout': 0.3, 'batch_size': 32}",-7.898008147159928,-9.120873017516,-9.47485880681634,-5.845541899137887,-8.839954407912469,-8.235847255708524,1.3046885172408509,1
9.789827728271485,5.288148091004228,0.01890416145324707,0.008283059155650294,32,0.0001,16,100,0.3,32,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 16, 'epochs': 100, 'dropout': 0.3, 'batch_size': 32}",-7.966742433636093,-10.10726613650834,-8.356188046237156,-8.910193110362044,-8.645365789693216,-8.79715110328737,0.7261192262119223,12
9.131887102127076,5.067152438899224,0.0155609130859375,0.002270383716884926,128,0.0001,16,200,0.3,32,"{'lstm_units': 128, 'lr': 0.0001, 'fc_dim': 16, 'epochs': 200, 'dropout': 0.3, 'batch_size': 32}",-8.887594616154482,-9.747586049588543,-8.444378409140462,-6.4137231783283,-8.651645488564467,-8.428985548355252,1.1009201940289892,4
8.090767908096314,4.371525051212765,0.007041215896606445,0.0008273468642546889,32,0.0001,32,100,0.1,32,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 32, 'epochs': 100, 'dropout': 0.1, 'batch_size': 32}",-7.754093533399906,-9.86067981709445,-9.58199666419217,-8.517042033154127,-8.471999302516105,-8.837162270071351,0.7760444949926883,15
7.966065979003906,5.1130581550326415,0.007573080062866211,0.001806837633032043,32,0.0001,64,100,0.1,64,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 64, 'epochs': 100, 'dropout': 0.1, 'batch_size': 64}",-8.689520877467082,-9.615791231233391,-9.199471368361563,-6.07403877923063,-9.54098091861938,-8.62396063498241,1.316226906907093,8
15.457666635513306,12.644884560049993,0.008538627624511718,0.0018902590810232333,32,0.0001,64,100,0.3,32,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 64, 'epochs': 100, 'dropout': 0.3, 'batch_size': 32}",-8.602574372839284,-10.376278638367253,-9.218744215811693,-6.309722882153208,-9.674375240750344,-8.836339069984357,1.3898480123797983,14
6.87055344581604,5.342519170884509,0.008434534072875977,0.0025985990831625502,32,0.0005,16,100,0.2,64,"{'lstm_units': 32, 'lr': 0.0005, 'fc_dim': 16, 'epochs': 100, 'dropout': 0.2, 'batch_size': 64}",-7.4252296690315225,-10.232345973381088,-9.710779914774697,-5.967033797268168,-8.901028106976852,-8.447283492286465,1.5610885954154674,6
5.538684606552124,5.634340797754147,0.011611270904541015,0.005512582076419908,64,0.001,16,200,0.1,64,"{'lstm_units': 64, 'lr': 0.001, 'fc_dim': 16, 'epochs': 200, 'dropout': 0.1, 'batch_size': 64}",-9.654555983369976,-7.85414966853563,-9.320575287454187,-8.048858679569143,-9.22617077219221,-8.82086207822423,0.7265749908912419,13
3.9903679847717286,1.7083490998446633,0.0168764591217041,0.0032350908463098034,128,0.0005,64,200,0.2,64,"{'lstm_units': 128, 'lr': 0.0005, 'fc_dim': 64, 'epochs': 200, 'dropout': 0.2, 'batch_size': 64}",-10.162695748722696,-8.821478797366781,-9.874972378887486,-6.446203691920283,-7.973301168526487,-8.655730357084746,1.3514944340432302,9
11.610161685943604,7.984490343030389,0.0070343017578125,0.0008027353091635847,32,0.0001,32,200,0.3,32,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 32, 'epochs': 200, 'dropout': 0.3, 'batch_size': 32}",-7.7028532368422,-9.859663209889678,-9.587242476571806,-7.2991322251883295,-9.01514047116415,-8.692806323931233,1.0186073761833294,10
