mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lstm_units,param_lr,param_fc_dim,param_epochs,param_dropout,param_batch_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
9.952371072769164,9.543546870353907,0.006597375869750977,0.00154332105433758,32,0.001,64,100,0.3,32,"{'lstm_units': 32, 'lr': 0.001, 'fc_dim': 64, 'epochs': 100, 'dropout': 0.3, 'batch_size': 32}",-137.65640227397145,-91.79954649142796,-59.62204318187552,-65.68580390096186,-62.66648619191107,-83.48605640802957,29.405220996142315,16
19.171609354019164,9.61397050675041,0.0066697120666503905,0.0013901159455883714,32,0.0001,16,100,0.3,32,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 16, 'epochs': 100, 'dropout': 0.3, 'batch_size': 32}",-144.42911432727036,-108.56020411838811,-58.592987381623956,-82.8273204748214,-46.249782835455406,-88.13188182751185,35.33125984439829,18
15.594370031356812,4.583006695830763,0.013653707504272462,0.0024623477732831993,128,0.0001,16,200,0.3,32,"{'lstm_units': 128, 'lr': 0.0001, 'fc_dim': 16, 'epochs': 200, 'dropout': 0.3, 'batch_size': 32}",-86.49366861618624,-99.10832158653072,-50.354887305962066,-64.00887750118567,-46.15553794882576,-69.2242585917381,20.52661193870111,2
14.248368644714356,5.566862689163751,0.006041955947875976,0.0008898769412732199,32,0.0001,32,100,0.1,32,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 32, 'epochs': 100, 'dropout': 0.1, 'batch_size': 32}",-114.56414222608316,-108.13411481586543,-60.53521971895879,-70.5018198111468,-43.45512395009944,-79.43808410443071,27.529077938501562,12
10.524548053741455,5.416938947873301,0.006062459945678711,0.0008761011962693999,32,0.0001,64,100,0.1,64,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 64, 'epochs': 100, 'dropout': 0.1, 'batch_size': 64}",-144.0813522237343,-118.78394167492874,-57.5954231020971,-85.0332089421845,-39.3218914878267,-88.96316348615427,38.44718222868044,19
13.55118203163147,5.344617068204166,0.007068538665771484,0.0019677683245555326,32,0.0001,64,100,0.3,32,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 64, 'epochs': 100, 'dropout': 0.3, 'batch_size': 32}",-83.82135307445074,-97.3487108210667,-57.511429694154764,-92.32861352660906,-47.6044750741872,-75.72291643809369,19.653568778231378,7
6.637463045120239,2.8987837370579705,0.0060288429260253905,0.0008610356901063696,32,0.0005,16,100,0.2,64,"{'lstm_units': 32, 'lr': 0.0005, 'fc_dim': 16, 'epochs': 100, 'dropout': 0.2, 'batch_size': 64}",-65.5112168302552,-93.10943814779746,-80.47765046375176,-77.29030592346945,-43.930566439623334,-72.06383556097944,16.585796969668166,5
4.660062837600708,1.5248081836351957,0.007165098190307617,0.0010933880155074305,64,0.001,16,200,0.1,64,"{'lstm_units': 64, 'lr': 0.001, 'fc_dim': 16, 'epochs': 200, 'dropout': 0.1, 'batch_size': 64}",-117.50874249533963,-94.98640211597522,-59.341112260168146,-72.32548653636393,-60.01730584169319,-80.83580984990803,22.41874656091336,13
7.032235431671142,3.555887229611724,0.014033317565917969,0.0016281014487743665,128,0.0005,64,200,0.2,64,"{'lstm_units': 128, 'lr': 0.0005, 'fc_dim': 64, 'epochs': 200, 'dropout': 0.2, 'batch_size': 64}",-101.27674203034573,-92.99658533237556,-58.34290049614931,-75.12946295207738,-58.77786689004505,-77.30471154019861,17.483815979993782,9
15.12174859046936,3.6249121525769157,0.006068038940429688,0.0009092341810739683,32,0.0001,32,200,0.3,32,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 32, 'epochs': 200, 'dropout': 0.3, 'batch_size': 32}",-93.79245372677845,-106.38850998917812,-61.8624231723848,-68.3246193478667,-47.18492865300945,-75.51058697784352,21.57742434534145,6
