mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lstm_units,param_lr,param_fc_dim,param_epochs,param_dropout,param_batch_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
10.472116374969483,9.052599071948837,0.009038639068603516,0.0019569681481102054,32,0.001,64,100,0.3,32,"{'lstm_units': 32, 'lr': 0.001, 'fc_dim': 64, 'epochs': 100, 'dropout': 0.3, 'batch_size': 32}",-9.661396818283274,-5.486574936882595,-6.422572956585831,-7.506182100276311,-6.710377862318243,-7.157420934869251,1.4087657707444647,14
12.643777322769164,4.918713316561662,0.0075874805450439455,0.0005223108332174007,32,0.0001,16,100,0.3,32,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 16, 'epochs': 100, 'dropout': 0.3, 'batch_size': 32}",-8.983157092467371,-6.309320031543666,-11.274655738012624,-6.937307803371151,-7.277825878317168,-8.156453308742396,1.7931440993087764,19
12.248662614822388,6.123650953711388,0.022086620330810547,0.005249532034108525,128,0.0001,16,200,0.3,32,"{'lstm_units': 128, 'lr': 0.0001, 'fc_dim': 16, 'epochs': 200, 'dropout': 0.3, 'batch_size': 32}",-8.5118516596128,-5.319527923905213,-7.088018637145747,-6.606911013344683,-7.905501854341876,-7.086362217670063,1.1004171496423636,13
10.545339775085449,3.369307276375983,0.007788467407226563,0.0005341174611554133,32,0.0001,32,100,0.1,32,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 32, 'epochs': 100, 'dropout': 0.1, 'batch_size': 32}",-7.741093438040996,-6.472034241830951,-7.069126606517735,-6.665080707588502,-7.127849587817711,-7.015036916359179,0.43820810551648004,12
6.876011371612549,4.886750816127448,0.007592105865478515,0.0005439727829597701,32,0.0001,64,100,0.1,64,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 64, 'epochs': 100, 'dropout': 0.1, 'batch_size': 64}",-8.651309880856173,-10.109476552617917,-10.405000516703067,-7.327799754657052,-7.34362173396396,-8.767441687759632,1.3111807846132046,20
10.592288303375245,4.56418205790684,0.008777141571044922,0.0024432110169322545,32,0.0001,64,100,0.3,32,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 64, 'epochs': 100, 'dropout': 0.3, 'batch_size': 32}",-8.528659987083266,-5.959221011659819,-10.587983551118914,-7.057385737659203,-6.736657414568015,-7.773981540417843,1.6353014118156026,17
6.215262699127197,4.553584134319269,0.009131622314453126,0.0016324230113238612,32,0.0005,16,100,0.2,64,"{'lstm_units': 32, 'lr': 0.0005, 'fc_dim': 16, 'epochs': 100, 'dropout': 0.2, 'batch_size': 64}",-8.413320428957864,-10.270696504999512,-6.517410873052678,-7.714619757869951,-7.426237724165232,-8.068457057809047,1.2579491326840901,18
4.597641324996948,1.7698400062971973,0.011933660507202149,0.003848512551489687,64,0.001,16,200,0.1,64,"{'lstm_units': 64, 'lr': 0.001, 'fc_dim': 16, 'epochs': 200, 'dropout': 0.1, 'batch_size': 64}",-6.746675544151334,-5.0984600735573435,-6.274035227816564,-7.601908507248107,-6.286862606336501,-6.40158839182197,0.8108549502303908,5
5.076404714584351,1.1307596592993319,0.01990036964416504,0.003193127571875754,128,0.0005,64,200,0.2,64,"{'lstm_units': 128, 'lr': 0.0005, 'fc_dim': 64, 'epochs': 200, 'dropout': 0.2, 'batch_size': 64}",-6.924119729810185,-5.297317536002665,-6.117614706631112,-8.52642440150645,-6.991097613737388,-6.771314797537559,1.072572169267026,8
10.646954488754272,3.599344318480443,0.010483217239379884,0.004768383277401886,32,0.0001,32,200,0.3,32,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 32, 'epochs': 200, 'dropout': 0.3, 'batch_size': 32}",-7.646678724422831,-6.562535653984595,-7.0896447617087475,-6.315324512957793,-7.087627428849566,-6.940362216384706,0.46395697486473675,10
6.263716220855713,3.8798224228099936,0.02094731330871582,0.0033769593761315236,128,0.001,32,100,0.1,64,"{'lstm_units': 128, 'lr': 0.001, 'fc_dim': 32, 'epochs': 100, 'dropout': 0.1, 'batch_size': 64}",-10.586991600023499,-5.594842432404329,-5.968812836731888,-6.1055103109486675,-6.509090420365503,-6.953049520094777,1.8403481070427339,11
6.07316484451294,1.8404577267774196,0.019489479064941407,0.004157709154376889,128,0.0001,16,100,0.1,64,"{'lstm_units': 128, 'lr': 0.0001, 'fc_dim': 16, 'epochs': 100, 'dropout': 0.1, 'batch_size': 64}",-9.196512679150988,-6.157357601323427,-6.591959993115001,-6.715423429955273,-8.345348241165327,-7.401320388942002,1.165063624894317,15
7.021132469177246,3.6903886230746883,0.010348129272460937,0.001977535090002806,64,0.0001,32,100,0.2,64,"{'lstm_units': 64, 'lr': 0.0001, 'fc_dim': 32, 'epochs': 100, 'dropout': 0.2, 'batch_size': 64}",-7.470838280949125,-5.718137414617917,-10.729796763919623,-6.3113011882331405,-8.080216303821201,-7.662057990308202,1.7450394653686434,16
8.962059879302979,5.359278165814555,0.00916290283203125,0.0006368516660661665,64,0.001,32,100,0.3,32,"{'lstm_units': 64, 'lr': 0.001, 'fc_dim': 32, 'epochs': 100, 'dropout': 0.3, 'batch_size': 32}",-6.478764861690017,-5.429897760340686,-5.786556744228523,-6.302172981076159,-7.6844668236709275,-6.3363718342012625,0.7697788404741744,3
4.685699033737182,2.2438650817636527,0.00761880874633789,0.0005401320916049569,32,0.001,64,100,0.1,64,"{'lstm_units': 32, 'lr': 0.001, 'fc_dim': 64, 'epochs': 100, 'dropout': 0.1, 'batch_size': 64}",-6.3625457317520695,-6.373556845867846,-6.279388544435759,-6.659808452407349,-6.198703881549875,-6.37480069120258,0.15588118504156903,4
4.367497968673706,1.637571432361006,0.018114233016967775,0.0014871965157070093,128,0.0005,16,200,0.3,64,"{'lstm_units': 128, 'lr': 0.0005, 'fc_dim': 16, 'epochs': 200, 'dropout': 0.3, 'batch_size': 64}",-8.6225692407146,-5.333581198611768,-5.758218483676043,-7.1440593207305385,-7.196193460812369,-6.810924340909064,1.1689483166050323,9
5.105909538269043,2.1986451046585054,0.018961763381958006,0.0018655897453975245,128,0.001,64,100,0.3,64,"{'lstm_units': 128, 'lr': 0.001, 'fc_dim': 64, 'epochs': 100, 'dropout': 0.3, 'batch_size': 64}",-7.321979221609527,-5.018168404532525,-5.774408946412933,-7.184448832443375,-6.228219723928365,-6.305445025785345,0.8661447486263972,2
8.902705192565918,4.366500884119539,0.018093585968017578,0.001494936744409427,128,0.001,16,100,0.3,32,"{'lstm_units': 128, 'lr': 0.001, 'fc_dim': 16, 'epochs': 100, 'dropout': 0.3, 'batch_size': 32}",-6.270137908031021,-5.139647417784241,-5.431003576090029,-8.281184572755421,-7.256519689919467,-6.4756986329160355,1.1651726760308754,7
10.5837956905365,5.7165325265026405,0.010113096237182618,0.0010615185727875013,64,0.001,64,100,0.1,32,"{'lstm_units': 64, 'lr': 0.001, 'fc_dim': 64, 'epochs': 100, 'dropout': 0.1, 'batch_size': 32}",-6.660349544600237,-6.014926091108869,-6.1832693301878825,-6.412225946299832,-7.002622576045099,-6.454678697648385,0.34968289262101343,6
12.04471697807312,5.6601464796302,0.01848149299621582,0.0017083999632927056,128,0.0005,16,100,0.1,32,"{'lstm_units': 128, 'lr': 0.0005, 'fc_dim': 16, 'epochs': 100, 'dropout': 0.1, 'batch_size': 32}",-6.715152889881429,-5.205400771437587,-5.741738294829411,-7.027954718049829,-6.5281318853263866,-6.243675711904929,0.6705603069214281,1
