mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lstm_units,param_lr,param_fc_dim,param_epochs,param_dropout,param_batch_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
8.139487314224244,3.7387188921133356,0.007363605499267578,0.0008228222528709627,32,0.001,64,100,0.3,32,"{'lstm_units': 32, 'lr': 0.001, 'fc_dim': 64, 'epochs': 100, 'dropout': 0.3, 'batch_size': 32}",-38.49889184304832,-44.3714223003542,-22.076140645510627,-19.530328986556718,-20.11430119117352,-28.918216993328677,10.421576351643099,13
23.956092023849486,10.043531740604275,0.0076237678527832035,0.0017762710870703096,32,0.0001,16,100,0.3,32,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 16, 'epochs': 100, 'dropout': 0.3, 'batch_size': 32}",-40.978391803044296,-49.110839359462524,-20.870106513636674,-19.261554104201654,-18.509249825976713,-29.746028321264372,12.776018741591429,18
21.688779401779176,9.602525749955038,0.017526578903198243,0.0017045432698716359,128,0.0001,16,200,0.3,32,"{'lstm_units': 128, 'lr': 0.0001, 'fc_dim': 16, 'epochs': 200, 'dropout': 0.3, 'batch_size': 32}",-32.523643695710525,-41.77921753516491,-25.0480513436216,-19.541665752965077,-21.10817018421205,-28.000149702334834,8.222954765403074,8
19.715457057952882,9.929267359079263,0.007051324844360352,0.0006383778017082783,32,0.0001,32,100,0.1,32,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 32, 'epochs': 100, 'dropout': 0.1, 'batch_size': 32}",-39.982966396520496,-47.4878019322595,-21.718474535633355,-19.042395383022527,-20.195869051715782,-29.685501459830334,11.745314252477163,16
12.05479998588562,5.0270513772229855,0.007073497772216797,0.0006718508751012962,32,0.0001,64,100,0.1,64,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 64, 'epochs': 100, 'dropout': 0.1, 'batch_size': 64}",-40.386334027278096,-47.92754270281768,-24.400090402652275,-18.393988697623467,-20.163854652246595,-30.254362096523618,11.762291125952434,20
16.989913654327392,6.685368239203795,0.0071068286895751955,0.0006483379403583004,32,0.0001,64,100,0.3,32,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 64, 'epochs': 100, 'dropout': 0.3, 'batch_size': 32}",-41.62703810166645,-47.54346538239984,-23.08854896536264,-17.69437490771346,-19.106964415706727,-29.812078354569827,12.334013203120389,19
8.31286654472351,3.219529079572542,0.007047176361083984,0.0006510422933688476,32,0.0005,16,100,0.2,64,"{'lstm_units': 32, 'lr': 0.0005, 'fc_dim': 16, 'epochs': 100, 'dropout': 0.2, 'batch_size': 64}",-38.95377046077435,-45.968366234004726,-20.716078506566852,-21.326715803122607,-21.560365070459337,-29.705059214985575,10.652401326594571,17
6.013134956359863,2.529819284193367,0.008651208877563477,0.0008078545159509571,64,0.001,16,200,0.1,64,"{'lstm_units': 64, 'lr': 0.001, 'fc_dim': 16, 'epochs': 200, 'dropout': 0.1, 'batch_size': 64}",-33.66279199892556,-42.94979777972146,-22.242028644385375,-19.319705873862976,-19.066936614114166,-27.448252182201905,9.405773762004026,4
5.5706470012664795,2.1961522460399117,0.017477083206176757,0.0017229275845903652,128,0.0005,64,200,0.2,64,"{'lstm_units': 128, 'lr': 0.0005, 'fc_dim': 64, 'epochs': 200, 'dropout': 0.2, 'batch_size': 64}",-33.64690944239833,-41.98824123354058,-22.187427251719534,-19.819072510060902,-19.768778377559006,-27.48208576305567,8.884637181355895,5
20.39688606262207,8.659459708153781,0.007066059112548828,0.0006199670778255987,32,0.0001,32,200,0.3,32,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 32, 'epochs': 200, 'dropout': 0.3, 'batch_size': 32}",-38.57984187003862,-47.389528946739624,-22.250972920143724,-20.23195309089708,-19.69175008857041,-29.628809383277893,11.287538867919078,15
5.312818145751953,2.056337368098255,0.01751117706298828,0.0017231930403326266,128,0.001,32,100,0.1,64,"{'lstm_units': 128, 'lr': 0.001, 'fc_dim': 32, 'epochs': 100, 'dropout': 0.1, 'batch_size': 64}",-33.383125092197965,-43.25061987620379,-23.515612085241045,-21.57592549423304,-19.020660674998414,-28.149188644574856,8.98281870069261,9
11.419228649139404,4.116708123431989,0.017528724670410157,0.001666974068615229,128,0.0001,16,100,0.1,64,"{'lstm_units': 128, 'lr': 0.0001, 'fc_dim': 16, 'epochs': 100, 'dropout': 0.1, 'batch_size': 64}",-32.71032554833095,-46.84407852039266,-24.057516271205575,-18.243764629767668,-19.321247883175573,-28.235386570574484,10.611856319442087,10
12.135418796539307,4.607636077736644,0.008609390258789063,0.000751385456849479,64,0.0001,32,100,0.2,64,"{'lstm_units': 64, 'lr': 0.0001, 'fc_dim': 32, 'epochs': 100, 'dropout': 0.2, 'batch_size': 64}",-37.23172380492783,-46.82955644316967,-21.112719380360396,-18.987927893430154,-19.23780089113961,-28.679945682605528,11.339254832761327,12
10.42112102508545,6.817927272211222,0.008613014221191406,0.0008063376633448611,64,0.001,32,100,0.3,32,"{'lstm_units': 64, 'lr': 0.001, 'fc_dim': 32, 'epochs': 100, 'dropout': 0.3, 'batch_size': 32}",-30.619746973326354,-41.73274378628621,-22.65863078542848,-18.32012030172179,-18.38167460194936,-26.342583289742443,8.904590443912927,3
5.729888010025024,2.7010542641814643,0.007131814956665039,0.0006217958737004367,32,0.001,64,100,0.1,64,"{'lstm_units': 32, 'lr': 0.001, 'fc_dim': 64, 'epochs': 100, 'dropout': 0.1, 'batch_size': 64}",-39.0020640476987,-43.006143298021435,-23.266735550260417,-19.909514043765636,-21.576878396822245,-29.352267067313687,9.656115837873063,14
7.459815216064453,3.6155538968406824,0.01756143569946289,0.001597345742526435,128,0.0005,16,200,0.3,64,"{'lstm_units': 128, 'lr': 0.0005, 'fc_dim': 16, 'epochs': 200, 'dropout': 0.3, 'batch_size': 64}",-34.69484017445488,-42.932868970810034,-23.410517260693847,-19.08659217535708,-18.195076990963216,-27.66397911445581,9.632192030469497,6
5.338569641113281,2.413062083952717,0.01758413314819336,0.0017308941581893641,128,0.001,64,100,0.3,64,"{'lstm_units': 128, 'lr': 0.001, 'fc_dim': 64, 'epochs': 100, 'dropout': 0.3, 'batch_size': 64}",-31.241347640030277,-38.02437894511516,-23.475808412581042,-19.16499961439001,-18.084696675942496,-25.9982462576118,7.58680695516156,2
7.910080099105835,3.18919362714147,0.017447757720947265,0.00170581877411533,128,0.001,16,100,0.3,32,"{'lstm_units': 128, 'lr': 0.001, 'fc_dim': 16, 'epochs': 100, 'dropout': 0.3, 'batch_size': 32}",-29.131462291879178,-40.87879974712322,-18.500005674205312,-19.62382333526574,-18.14789016241375,-25.256396242177438,8.797513033870299,1
