mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lstm_units,param_lr,param_fc_dim,param_epochs,param_dropout,param_batch_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
7.807845830917358,2.9879088631842468,0.007573747634887695,0.001143984175283351,32,0.001,64,100,0.3,32,"{'lstm_units': 32, 'lr': 0.001, 'fc_dim': 64, 'epochs': 100, 'dropout': 0.3, 'batch_size': 32}",-14.099369715006308,-11.173936074639233,-7.2817058973857,-9.891719011199115,-7.834805000928218,-10.056307139831715,2.459919611797059,19
15.234205770492554,13.956773402580383,0.008351516723632813,0.0033830070104977905,32,0.0001,16,100,0.3,32,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 16, 'epochs': 100, 'dropout': 0.3, 'batch_size': 32}",-9.602463335776612,-10.28503345931176,-9.017859099857588,-10.515230360228994,-9.257054051317509,-9.735528061298492,0.5782013827421015,14
9.78292965888977,6.439354811515152,0.017002964019775392,0.0027857081548576445,128,0.0001,16,200,0.3,32,"{'lstm_units': 128, 'lr': 0.0001, 'fc_dim': 16, 'epochs': 200, 'dropout': 0.3, 'batch_size': 32}",-9.93250295403745,-9.962574253764137,-9.08196743298259,-8.002778235818306,-7.778209531735987,-8.951606481667694,0.9250235830056939,2
9.347781133651733,5.067043820639435,0.008678627014160157,0.0022752942807576916,32,0.0001,32,100,0.1,32,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 32, 'epochs': 100, 'dropout': 0.1, 'batch_size': 32}",-9.54811783431405,-10.463224804230629,-9.292952666781268,-10.387336407779298,-9.145287155152326,-9.767383773651513,0.5529380866728523,15
5.565285968780517,3.5882132622794427,0.00823659896850586,0.0033208610242315166,32,0.0001,64,100,0.1,64,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 64, 'epochs': 100, 'dropout': 0.1, 'batch_size': 64}",-10.933732209567047,-10.493151140556979,-10.095059568249935,-10.310192860908936,-8.959644261959344,-10.158356008248447,0.6598888927724953,20
8.239083099365235,5.347159795105782,0.011127233505249023,0.004860147779561944,32,0.0001,64,100,0.3,32,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 64, 'epochs': 100, 'dropout': 0.3, 'batch_size': 32}",-10.060861354896748,-10.114192610466134,-10.439206715255805,-10.471291233653146,-8.648378754257575,-9.946786133705881,0.6699975278404391,18
5.3446728706359865,4.103489287906974,0.00693821907043457,0.0009755606863165383,32,0.0005,16,100,0.2,64,"{'lstm_units': 32, 'lr': 0.0005, 'fc_dim': 16, 'epochs': 100, 'dropout': 0.2, 'batch_size': 64}",-10.056744918792166,-9.977902976520635,-8.478482375957102,-10.34749515781176,-9.168353125553447,-9.605795710927023,0.6861673914417976,10
4.210588264465332,1.6610491981691422,0.009855699539184571,0.0030450802307828095,64,0.001,16,200,0.1,64,"{'lstm_units': 64, 'lr': 0.001, 'fc_dim': 16, 'epochs': 200, 'dropout': 0.1, 'batch_size': 64}",-10.27744324591742,-10.719650388661906,-8.63736221340168,-7.307697134683792,-7.7618849673633505,-8.94080759000563,1.3490636741849953,1
4.490024423599243,1.7498657530007504,0.022945070266723634,0.00908467548194631,128,0.0005,64,200,0.2,64,"{'lstm_units': 128, 'lr': 0.0005, 'fc_dim': 64, 'epochs': 200, 'dropout': 0.2, 'batch_size': 64}",-11.51359515887933,-11.676878288559044,-7.1883047855330835,-7.17782630040099,-7.589490773005495,-9.029219061275587,2.101031272868663,4
8.376121711730956,5.141216424710231,0.00834197998046875,0.0029302009684210577,32,0.0001,32,200,0.3,32,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 32, 'epochs': 200, 'dropout': 0.3, 'batch_size': 32}",-9.361944091475992,-10.536457958643346,-10.126307503867105,-10.413695068004715,-8.446442269146692,-9.77696937822757,0.7806187302994778,16
4.4118884086608885,2.0510301387057055,0.018539810180664064,0.004212288088495314,128,0.001,32,100,0.1,64,"{'lstm_units': 128, 'lr': 0.001, 'fc_dim': 32, 'epochs': 100, 'dropout': 0.1, 'batch_size': 64}",-13.030901697776741,-9.306137095897297,-9.685087583623279,-8.216736125249481,-8.128673342296809,-9.673507168968722,1.784146088441792,11
