node,gas,method,model,config,basis,period,ref_col,pred_col,clip_zero,source_table,orig_R2_test,repro_diff,n,n_scored,R2,RMSE,MAE,MBE,nRMSE,pearson_r,CEN_level
3,PM2.5,ml,RF,B,intersection,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7610937948552063,,23087,23087,0.7597621220686188,3.085480936115038,2.206124412399741,-0.0455026624760475,39.73808901711921,0.8724042506054464,Marginal
3,PM2.5,ml,LightGBM,B,own,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7279602646594463,0.0,6144,6144,0.7279602646594463,4.02295018863676,2.750051598758745,-0.7092470991134858,40.7400790489274,0.8640061924864406,Marginal
3,PM2.5,ml,LightGBM,B,intersection,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7279602646594463,,6144,6144,0.7279602646594463,4.02295018863676,2.750051598758745,-0.7092470991134858,40.7400790489274,0.8640061924864406,Marginal
3,PM2.5,ml,LightGBM,B,own,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7279602646594463,,23087,23087,0.763362049461506,3.06227595023601,2.119992830351425,-0.15047163985959602,39.4392306499491,0.8776417791295559,Marginal
3,PM2.5,ml,LightGBM,B,intersection,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7279602646594463,,23087,23087,0.763362049461506,3.06227595023601,2.119992830351425,-0.15047163985959602,39.4392306499491,0.8776417791295559,Marginal
3,PM2.5,ml,DNN,B,own,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7563897597313639,-8.44219583129302e-10,6144,6144,0.7563897588871443,3.806941947302517,2.725969160324894,-0.7241463088818515,38.55258171126861,0.8822592631055255,Marginal
3,PM2.5,ml,DNN,B,intersection,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7563897597313639,,6144,6144,0.7563897588871443,3.806941947302517,2.725969160324894,-0.7241463088818515,38.55258171126861,0.8822592631055255,Marginal
3,PM2.5,ml,DNN,B,own,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7563897597313639,,23087,23087,0.7321662203489199,3.257877880186853,2.2601359268810075,-0.17204164548873818,41.95839931935394,0.8605879621693415,Marginal
3,PM2.5,ml,DNN,B,intersection,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7563897597313639,,23087,23087,0.7321662203489199,3.257877880186853,2.2601359268810075,-0.17204164548873818,41.95839931935394,0.8605879621693415,Marginal
3,PM2.5,ml,RF,C,own,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7440582229999171,0.0,6144,6144,0.7440582229999171,3.9021061000792745,2.7524331056415186,-0.19802492193152857,39.51630110250052,0.8639440161127095,Marginal
3,PM2.5,ml,RF,C,intersection,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7440582229999171,,6144,6144,0.7440582229999171,3.9021061000792745,2.7524331056415186,-0.19802492193152865,39.51630110250052,0.8639440161127095,Marginal
3,PM2.5,ml,RF,C,own,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7440582229999171,,23087,23087,0.7503648587423397,3.1452486637494426,2.220179199746283,-0.05692902849322241,40.50784106882929,0.8676769826456824,Marginal
3,PM2.5,ml,RF,C,intersection,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7440582229999171,,23087,23087,0.7503648587423397,3.1452486637494426,2.220179199746283,-0.056929028493222594,40.50784106882929,0.8676769826456824,Marginal
3,PM2.5,ml,LightGBM,C,own,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7280838511064316,0.0,6144,6144,0.7280838511064316,4.022036280601729,2.7828493038483244,-0.4906708865595933,40.730823978930324,0.8584066395234904,Marginal
3,PM2.5,ml,LightGBM,C,intersection,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7280838511064316,,6144,6144,0.7280838511064316,4.022036280601729,2.7828493038483244,-0.4906708865595933,40.730823978930324,0.8584066395234904,Marginal
3,PM2.5,ml,LightGBM,C,own,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7280838511064316,,23087,23087,0.7453958996646679,3.176397333172342,2.2102565801444554,-0.08270965278839226,40.90900659988277,0.8672928583598156,Marginal
3,PM2.5,ml,LightGBM,C,intersection,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7280838511064316,,23087,23087,0.7453958996646679,3.176397333172342,2.2102565801444554,-0.08270965278839226,40.90900659988277,0.8672928583598156,Marginal
3,PM2.5,ml,DNN,C,own,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7687409381893722,5.478654196977573e-10,6144,6144,0.7687409387372376,3.709179600620632,2.6825261551809185,-0.45246310140161466,37.562550628338826,0.8787389457915347,Marginal
3,PM2.5,ml,DNN,C,intersection,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7687409381893722,,6144,6144,0.7687409387372376,3.709179600620632,2.6825261551809185,-0.45246310140161466,37.562550628338826,0.8787389457915347,Marginal
3,PM2.5,ml,DNN,C,own,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7687409381893722,,23087,23087,0.7452643174738351,3.177218025636096,2.2021805393993765,-0.14219843703588153,40.91957634601169,0.8636270091700751,Marginal
3,PM2.5,ml,DNN,C,intersection,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7687409381893722,,23087,23087,0.7452643174738351,3.177218025636096,2.2021805393993765,-0.14219843703588153,40.91957634601169,0.8636270091700751,Marginal
3,PM2.5,ml,XGBoost,A,own,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7374976846437495,0.0,6144,6144,0.7374976846437495,3.9518008710051262,2.707716882772123,-0.5293620014563203,40.0195558784498,0.8635149777048148,Marginal
3,PM2.5,ml,XGBoost,A,intersection,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7374976846437495,,6144,6144,0.7374976846437495,3.9518008710051262,2.707716882772123,-0.5293620014563203,40.0195558784498,0.8635149777048148,Marginal
3,PM2.5,ml,XGBoost,A,own,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7374976846437495,,23087,23087,0.7460732491199445,3.1721692710712928,2.180844997850561,-0.14481514329571968,40.85455314137172,0.8663343379787786,Marginal
3,PM2.5,ml,XGBoost,A,intersection,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7374976846437495,,23087,23087,0.7460732491199445,3.1721692710712928,2.180844997850561,-0.14481514329571968,40.85455314137172,0.8663343379787786,Marginal
3,PM2.5,ml,LSTM,A,own,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7275910692592438,2.236887342021987e-09,6144,5664,0.7275910714961311,4.070910541074805,2.7949487135487763,-1.2010767791146613,41.40057691070438,0.8869903600658762,Marginal
3,PM2.5,ml,LSTM,A,intersection,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7275910692592438,,6144,5664,0.7275910714961311,4.070910541074805,2.7949487135487763,-1.2010767791146613,41.40057691070438,0.8869903600658762,Marginal
3,PM2.5,ml,LSTM,A,own,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7275910692592438,,23087,17344,0.7563308021200803,3.0923412854718784,2.1765895807433435,-0.4425941076880575,39.51576860552746,0.8802030575699683,Marginal
3,PM2.5,ml,LSTM,A,intersection,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7275910692592438,,23087,17344,0.7563308021200803,3.0923412854718784,2.1765895807433435,-0.4425941076880575,39.51576860552746,0.8802030575699683,Marginal
3,PM2.5,ml,XGBoost,B,own,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7399287183288143,0.0,6144,6144,0.7399287183288143,3.9334594953696844,2.7048796555221393,-0.5010665279308645,39.83381430616671,0.864620774454481,Marginal
3,PM2.5,ml,XGBoost,B,intersection,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7399287183288143,,6144,6144,0.7399287183288143,3.9334594953696844,2.7048796555221393,-0.5010665279308645,39.83381430616671,0.864620774454481,Marginal
3,PM2.5,ml,XGBoost,B,own,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7399287183288143,,23087,23087,0.7470191426070529,3.166255491299151,2.1781683086099375,-0.13760920298095902,40.77838922661135,0.8666865423860971,Marginal
3,PM2.5,ml,XGBoost,B,intersection,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7399287183288143,,23087,23087,0.7470191426070529,3.166255491299151,2.1781683086099375,-0.13760920298095902,40.77838922661135,0.8666865423860971,Marginal
3,PM2.5,ml,LSTM,B,own,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.737137739572526,-1.0584032539284749e-09,6144,5664,0.7371377385141228,3.9989411210607404,2.8459346630600004,-0.4022677267038679,40.66865822115135,0.8756428445113336,Marginal
3,PM2.5,ml,LSTM,B,intersection,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.737137739572526,,6144,5664,0.7371377385141228,3.9989411210607404,2.8459346630600004,-0.4022677267038679,40.66865822115135,0.8756428445113336,Marginal
3,PM2.5,ml,LSTM,B,own,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.737137739572526,,23087,17344,0.7735773981431973,2.9808971387395413,2.1130486721777775,-0.08271017564440016,38.091669287834115,0.8824596950758663,Marginal
3,PM2.5,ml,LSTM,B,intersection,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.737137739572526,,23087,17344,0.7735773981431973,2.9808971387395413,2.1130486721777775,-0.08271017564440016,38.091669287834115,0.8824596950758663,Marginal
3,PM2.5,ml,XGBoost,C,own,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7266744848509488,0.0,6144,6144,0.7266744848509488,4.032446100121118,2.7554964684532024,-0.5835536267259158,40.83624334785586,0.8656026106381051,Marginal
3,PM2.5,ml,XGBoost,C,intersection,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7266744848509488,,6144,6144,0.7266744848509488,4.032446100121118,2.7554964684532024,-0.5835536267259158,40.83624334785586,0.8656026106381051,Marginal
3,PM2.5,ml,XGBoost,C,own,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7266744848509488,,23087,23087,0.7508401327658425,3.14225315766393,2.200605929161195,-0.15707746886874502,40.469261771163204,0.8791012019939501,Marginal
3,PM2.5,ml,XGBoost,C,intersection,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.7266744848509488,,23087,23087,0.7508401327658425,3.14225315766393,2.200605929161195,-0.15707746886874502,40.469261771163204,0.8791012019939501,Marginal
3,PM2.5,ml,LSTM,C,own,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.727214876229475,-1.4849710350262058e-09,6144,5664,0.727214874744504,4.073720535147249,2.8083766551930354,-1.2865000820934436,41.42915414779692,0.8815338394157864,Marginal
3,PM2.5,ml,LSTM,C,intersection,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.727214876229475,,6144,5664,0.727214874744504,4.073720535147249,2.8083766551930354,-1.2865000820934436,41.42915414779692,0.8815338394157864,Marginal
3,PM2.5,ml,LSTM,C,own,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.727214876229475,,23087,17344,0.7611142169633152,3.0618383185361515,2.1497949881168132,-0.44371871073297275,39.12598362646416,0.880982671815584,Marginal
3,PM2.5,ml,LSTM,C,intersection,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_resultados.csv,0.727214876229475,,23087,17344,0.7611142169633152,3.0618383185361515,2.1497949881168132,-0.44371871073297275,39.12598362646416,0.880982671815584,Marginal
3,PM2.5,ml,LSTM_v6,A,own,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_lstm_v6.csv,0.7492773073629578,-1.0622425121176171e-05,6144,5664,0.7492666849378367,3.9055923478886507,2.752021879652294,-0.5300278783812697,39.719314573277764,0.8735431745715805,Marginal
3,PM2.5,ml,LSTM_v6,A,intersection,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_lstm_v6.csv,0.7492773073629578,,6144,5664,0.7492666849378367,3.9055923478886507,2.752021879652294,-0.5300278783812697,39.719314573277764,0.8735431745715805,Marginal
3,PM2.5,ml,LSTM_v6,A,own,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_lstm_v6.csv,0.7492773073629578,,23087,17344,0.7702830168088161,3.002504409933392,2.1539144269225097,-0.30527262465780897,38.3677797975972,0.8802029844078673,Marginal
3,PM2.5,ml,LSTM_v6,A,intersection,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_lstm_v6.csv,0.7492773073629578,,23087,17344,0.7702830168088161,3.002504409933392,2.1539144269225097,-0.30527262465780897,38.3677797975972,0.8802029844078673,Marginal
3,PM2.5,ml,LSTM_v6,B,own,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_lstm_v6.csv,0.7566964933923002,2.9424291967394822e-06,6144,5664,0.7566994358214969,3.847268067116246,2.7136682700471018,-0.3400345119716084,39.126164994696765,0.8766367273950953,Marginal
3,PM2.5,ml,LSTM_v6,B,intersection,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_lstm_v6.csv,0.7566964933923002,,6144,5664,0.7566994358214969,3.847268067116246,2.7136682700471018,-0.3400345119716084,39.126164994696765,0.8766367273950953,Marginal
3,PM2.5,ml,LSTM_v6,B,own,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_lstm_v6.csv,0.7566964933923002,,23087,17344,0.7764090334835339,2.96219898298189,2.1139293592766863,-0.011091720697734628,37.85273317824596,0.8835106558673306,Marginal
3,PM2.5,ml,LSTM_v6,B,intersection,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_lstm_v6.csv,0.7566964933923002,,23087,17344,0.7764090334835339,2.96219898298189,2.1139293592766863,-0.011091720697734628,37.85273317824596,0.8835106558673306,Marginal
3,PM2.5,ml,LSTM_v6,C,own,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_lstm_v6.csv,0.7352315645971711,-9.324836873880749e-06,6144,5664,0.7352222397602972,4.013484978753026,2.8418478721826426,-0.002704622907995504,40.816567169995224,0.8623980356614803,Marginal
3,PM2.5,ml,LSTM_v6,C,intersection,test,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_lstm_v6.csv,0.7352315645971711,,6144,5664,0.7352222397602972,4.013484978753026,2.8418478721826426,-0.002704622907995504,40.816567169995224,0.8623980356614803,Marginal
3,PM2.5,ml,LSTM_v6,C,own,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_lstm_v6.csv,0.7352315645971711,,23087,17344,0.7637707302134812,3.0447662402914757,2.163503873784214,-0.07278654957684169,38.90782649849724,0.8758414367959118,Marginal
3,PM2.5,ml,LSTM_v6,C,intersection,full,pm2_5_high_met_one_ug_m3,-,False,tabla_maestra_lstm_v6.csv,0.7352315645971711,,23087,17344,0.7637707302134812,3.0447662402914757,2.163503873784214,-0.07278654957684169,38.90782649849724,0.8758414367959118,Marginal
3,CO,ols_train_only,-,-,own,test,co_mid_alphasense_ug_m3_aan803,c_hat_ols_CO,False,-,,,6328,6328,0.6470286692044525,54.81121324507098,37.37939163509738,1.3159901727421786,40.074667527188765,0.8120729955382952,Marginal
3,CO,ols_train_only,-,-,configA,test,co_mid_alphasense_ug_m3_aan803,c_hat_ols_CO,False,-,,,6271,6271,0.6464039945137124,54.87994555884267,37.363591371157185,1.1713049267035323,39.90894938490233,0.8118237112156126,Marginal
3,CO,ols_train_only,-,-,intersection,test,co_mid_alphasense_ug_m3_aan803,c_hat_ols_CO,False,-,,,6271,6271,0.6464039945137124,54.87994555884267,37.363591371157185,1.1713049267035323,39.90894938490233,0.8118237112156126,Marginal
3,CO,ols_s6_full_period,-,-,own,test,co_mid_alphasense_ug_m3_aan803,co_low_mgsv2_ug_m3_ols,False,-,,,6328,6328,0.6624521972427758,53.60031497421607,37.30064961332007,4.407283858966939,39.18933143005135,0.8184100118309698,Marginal
3,CO,ols_s6_full_period,-,-,configA,test,co_mid_alphasense_ug_m3_aan803,co_low_mgsv2_ug_m3_ols,False,-,,,6271,6271,0.6618493341090806,53.667964058799406,37.28963489845765,4.31016401329246,39.02759085132283,0.818086992774901,Marginal
3,CO,ols_s6_full_period,-,-,intersection,test,co_mid_alphasense_ug_m3_aan803,co_low_mgsv2_ug_m3_ols,False,-,,,6271,6271,0.6618493341090806,53.667964058799406,37.28963489845765,4.31016401329246,39.02759085132283,0.818086992774901,Marginal
3,CO,manufacturer_curve,-,-,own,test,co_mid_alphasense_ug_m3_aan803,co_low_mgsv2_ug_m3_curvas_fabricante,False,-,,,6328,6328,-928.6748496434103,2812.970904987386,2074.444301867739,2074.444301867739,2056.6753973679315,0.8780755657999834,Inaceptable
3,CO,manufacturer_curve,-,-,configA,test,co_mid_alphasense_ug_m3_aan803,co_low_mgsv2_ug_m3_curvas_fabricante,False,-,,,6271,6271,-934.9982196505705,2823.5631680182323,2082.798907193011,2082.798907193011,2053.308151275259,0.8786152300733878,Inaceptable
3,CO,manufacturer_curve,-,-,intersection,test,co_mid_alphasense_ug_m3_aan803,co_low_mgsv2_ug_m3_curvas_fabricante,False,-,,,6271,6271,-934.9982196505705,2823.5631680182323,2082.798907193011,2082.798907193011,2053.308151275259,0.8786152300733878,Inaceptable
3,CO,ols_train_only,-,-,own,full,co_mid_alphasense_ug_m3_aan803,c_hat_ols_CO,False,-,,,23907,23907,0.528838662912742,58.4801065624559,42.56497230371927,0.427725663754013,40.349756517495805,0.7281309621717004,Marginal
3,CO,ols_train_only,-,-,configA,full,co_mid_alphasense_ug_m3_aan803,c_hat_ols_CO,False,-,,,23773,23773,0.5273832375103218,58.567738092459564,42.633066773695504,0.4117256951932818,40.288800725328066,0.7271701553174135,Marginal
3,CO,ols_train_only,-,-,intersection,full,co_mid_alphasense_ug_m3_aan803,c_hat_ols_CO,False,-,,,23773,23773,0.5273832375103218,58.567738092459564,42.633066773695504,0.4117256951932818,40.288800725328066,0.7271701553174135,Marginal
3,CO,ols_s6_full_period,-,-,own,full,co_mid_alphasense_ug_m3_aan803,co_low_mgsv2_ug_m3_ols,False,-,,,23907,23907,0.5341167614276507,58.151627703346556,42.6733331961744,0.10179392447400791,40.123114625657735,0.7308501906138738,Marginal
