mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lstm_units,param_lr,param_fc_dim,param_epochs,param_dropout,param_batch_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
8.9520574092865,6.851797142876036,0.005828762054443359,0.0010954694459464562,32,0.001,64,100,0.3,32,"{'lstm_units': 32, 'lr': 0.001, 'fc_dim': 64, 'epochs': 100, 'dropout': 0.3, 'batch_size': 32}",-74.41811926094616,-60.465227581262944,-63.1432336945443,-78.47573825939699,-50.38574427685616,-65.3776126146013,10.071462137742534,4
16.491350603103637,8.724823709437766,0.006970643997192383,0.002090811437847888,32,0.0001,16,100,0.3,32,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 16, 'epochs': 100, 'dropout': 0.3, 'batch_size': 32}",-123.80777997908145,-69.90672369724145,-64.70123751988831,-79.21624179564805,-53.48978970604403,-78.22435453958066,24.25979756465181,18
17.35316686630249,11.228925047969712,0.014836454391479492,0.0027405257417768953,128,0.0001,16,200,0.3,32,"{'lstm_units': 128, 'lr': 0.0001, 'fc_dim': 16, 'epochs': 200, 'dropout': 0.3, 'batch_size': 32}",-75.94575295740204,-73.39787759855187,-68.8679152964792,-84.4130644383892,-43.414040539578565,-69.20773016608015,13.853449936162301,13
15.573117685317992,8.798882413257024,0.0057734489440917965,0.0011250416787815045,32,0.0001,32,100,0.1,32,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 32, 'epochs': 100, 'dropout': 0.1, 'batch_size': 32}",-98.88156186254731,-65.22332425275982,-68.22677059512391,-79.0582177970075,-53.958217246811394,-73.06961835084999,15.181455192410807,15
8.662466907501221,4.8882208118058665,0.005818367004394531,0.001066289857637456,32,0.0001,64,100,0.1,64,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 64, 'epochs': 100, 'dropout': 0.1, 'batch_size': 64}",-112.76053105195854,-67.011373125843,-61.31159113996625,-86.80068373564036,-54.87275174665442,-76.55138616001253,21.02083093301926,17
12.193905067443847,5.788665554465029,0.006204557418823242,0.0009823840794550406,32,0.0001,64,100,0.3,32,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 64, 'epochs': 100, 'dropout': 0.3, 'batch_size': 32}",-80.82759627568655,-63.636987867495044,-65.50311046542974,-86.57165214025365,-50.20812137957367,-69.34949362568773,12.978205586767006,14
7.216418695449829,5.111513047185239,0.005795145034790039,0.0010749766342566748,32,0.0005,16,100,0.2,64,"{'lstm_units': 32, 'lr': 0.0005, 'fc_dim': 16, 'epochs': 100, 'dropout': 0.2, 'batch_size': 64}",-74.96549773545115,-58.235098575940874,-66.58464448926725,-89.37257457552205,-54.9571521550985,-68.82299350625597,12.404764585277178,12
3.793866491317749,1.8102188039706912,0.00850992202758789,0.003235080371935105,64,0.001,16,200,0.1,64,"{'lstm_units': 64, 'lr': 0.001, 'fc_dim': 16, 'epochs': 200, 'dropout': 0.1, 'batch_size': 64}",-82.05937316456748,-94.02067897434394,-61.86871886708074,-89.8504276448155,-53.97206146482215,-76.35425202312595,15.732710700167601,16
4.2302874565124515,2.0848653028543165,0.014091825485229493,0.0031689870489082085,128,0.0005,64,200,0.2,64,"{'lstm_units': 128, 'lr': 0.0005, 'fc_dim': 64, 'epochs': 200, 'dropout': 0.2, 'batch_size': 64}",-82.13938163141695,-58.454410814735084,-58.94526940847521,-77.97815226315736,-54.01308770409012,-66.30606036437494,11.435721338090676,9
17.014544773101807,6.097116780253113,0.005755996704101563,0.0010563424546853979,32,0.0001,32,200,0.3,32,"{'lstm_units': 32, 'lr': 0.0001, 'fc_dim': 32, 'epochs': 200, 'dropout': 0.3, 'batch_size': 32}",-68.04369986557393,-67.86238308153727,-66.90025136722437,-70.82970566489408,-52.75119075661734,-65.2774461471694,6.398471930593781,3
